2023-06-15 11:46:29,272 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2023-06-15 11:47:06,700 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606 [601])
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/aether-connector-okhttp-0.17.8.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/commons-lang3-3.8.1.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/guice-4.2.2-no_aop.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/jansi-2.4.0.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-artifact-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-builder-support-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-compat-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-core-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-embedder-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-model-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-model-builder-3.8.7.jar
2023-06-15 11:47:06,703 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-plugin-api-3.8.7.jar
2023-06-15 11:47:06,704 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-repository-metadata-3.8.7.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-api-1.6.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-connector-basic-1.6.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-impl-1.6.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-provider-3.8.7.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-spi-1.6.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-transport-wagon-1.6.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-resolver-util-1.6.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-settings-3.8.7.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-settings-builder-3.8.7.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-shared-utils-3.3.4.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/okhttp-3.14.1.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/okio-1.17.3.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/org.eclipse.sisu.inject-0.3.5.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/org.eclipse.sisu.plexus-0.3.5.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-build-api-0.0.7.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-cipher-2.0.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-classworlds-2.6.0.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-component-annotations-2.1.0.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-interpolation-1.26.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-sec-dispatcher-2.0.jar
2023-06-15 11:47:06,705 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/plexus-utils-3.3.1.jar
2023-06-15 11:47:06,706 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/wagon-file-3.5.3.jar
2023-06-15 11:47:06,706 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/wagon-provider-api-3.5.3.jar
2023-06-15 11:47:06,707 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_31.1.0.jre [11])
2023-06-15 11:47:06,708 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/com.google.guava_31.1.0.jre.jar
2023-06-15 11:47:06,708 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [913])
2023-06-15 11:47:06,708 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/slf4j.api_1.7.36.jar
2023-06-15 11:47:06,708 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [35])
2023-06-15 11:47:06,709 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/javax.inject_1.0.0.v20220405-0441.jar
2023-06-15 11:47:06,709 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221203-1659 [33])
2023-06-15 11:47:06,710 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/javax.annotation_1.3.5.v20221203-1659.jar
2023-06-15 11:47:06,710 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [67])
2023-06-15 11:47:06,710 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.apache.commons.cli_1.4.0.v20221112-0806.jar
2023-06-15 11:47:06,710 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [13])
2023-06-15 11:47:06,711 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/com.google.guava.failureaccess_1.0.1.jar
2023-06-15 11:47:06,713 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator17335294803673666133":
2023-06-15 11:47:06,718 [Worker-7: Launching mavenrun-8953b10b-045e-41ba-a733-093e5e5ca33b] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.springcore -DartifactId=springcore -Dversion=0.0.1-SNAPSHOT -Dpackage=com.springcore -DoutputDirectory=/home/ctp/eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-06-15 12:23:24,793 [Worker-18: Launching mavenrun-d5824a98-f1ef-4eb6-9bd7-85fc68db595e] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator4821621079467783300":
2023-06-15 12:23:24,793 [Worker-18: Launching mavenrun-d5824a98-f1ef-4eb6-9bd7-85fc68db595e] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.springcore -DartifactId=springcore -Dversion=0.0.1-SNAPSHOT -Dpackage=com.springcore -DoutputDirectory=/home/ctp/eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-06-15 13:13:38,462 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-06-15 13:16:42,499 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606 [601])
2023-06-15 13:16:42,502 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606
2023-06-15 13:16:42,502 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/aether-connector-okhttp-0.17.8.jar
2023-06-15 13:16:42,506 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/commons-lang3-3.8.1.jar
2023-06-15 13:16:42,507 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/guice-4.2.2-no_aop.jar
2023-06-15 13:16:42,507 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/jansi-2.4.0.jar
2023-06-15 13:16:42,507 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-artifact-3.8.7.jar
2023-06-15 13:16:42,507 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-builder-support-3.8.7.jar
2023-06-15 13:16:42,507 [Worker-0: Launching mavenrun-695aa40e-4f67-4206-914c-ff7f07c59969] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/ctp/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606/jars/maven-compat-3.8.7.jar
